gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000174695,TMEM167A,0,0,0,0,0,0,0,0.42634897,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000174697,LEP,0,0,0,0,0,0,0,-0.21961563,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000174705,SH3PXD2B,0.324324324,0,0.189189189,0.027027027,0,0,0,-0.303789127,-0.164252879,0,0.137817232,0.368421053,-0.461490867
ENSG00000174718,KIAA1551,0.010752688,0.021505376,0.139784946,0.010752688,0,0,0,-0.080240477,-0.164252879,0,1.499873824,0.928571429,0.068127782
ENSG00000174720,LARP7,0.026315789,0,0.151315789,0.032894737,0,0,0,-0.07373904,-0.164252879,0,0.332396745,0.851851852,0.597746432
ENSG00000174721,FGFBP3,0.5,0,0,0,0,0,0,0.182037402,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000174738,NR1D2,0.044444444,0.022222222,0.311111111,0,0,0,0,-0.1101599,-0.164252879,0,0.916135284,0.875,-0.461490867
ENSG00000174740,PABPC5,0.2,0,0.4,0,0,0,0,-0.417671256,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000174744,BRMS1,0.050505051,0.050505051,0.202020202,0,0.080808081,0,0,1.07478806,-0.164252879,0,0.332396745,0.8,0.597746432
ENSG00000174748,RPL15,0,0,0.523809524,0,0,0,0,-0.145173888,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000174749,C4orf32,0,0,1,0,0,0,0,-0.348411936,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000174775,HRAS,0,0.024291498,0.388663968,0.012145749,0.028340081,0,0,0.720840601,12.17773241,1,2.861930416,1,4.305076977
ENSG00000174776,WDR49,0.181818182,0,0.309090909,0.054545455,0.036363636,0,0,-0.079164106,-0.164252879,0,0.332396745,0.62962963,-0.461490867
ENSG00000174780,SRP72,0.076923077,0,0.538461538,0,0,0,0,0.273814144,-0.164252879,0,0.137817232,0.875,0.068127782
ENSG00000174788,PCP2,0,0,0.133333333,0,0,0,0,0.715703345,-0.164252879,0,-0.640500821,1,0.068127782
ENSG00000174791,RIN1,0.018018018,0,0.108108108,0,0.045045045,0,0,0.597379441,-0.164252879,0,0.332396745,0.857142857,2.186602379
ENSG00000174792,C4orf26,0,0,0.35,0,0,0,0,0.38334261,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000174796,THAP6,0.142857143,0,0.071428571,0,0,0,0,0.075921363,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000174799,CEP135,0.071428571,0.214285714,0.142857143,0,0,0,0,0.345427902,-0.164252879,0,-0.056762281,0.666666667,3.775458327
ENSG00000174804,FZD4,0,0,0.142857143,0,0,0,0,-0.439280011,-0.164252879,0,-0.445921308,1,0.068127782
ENSG00000174807,CD248,0.333333333,0,0.166666667,0,0,0,0,-1.597211794,-0.164252879,0,-0.445921308,0.333333333,-0.461490867
ENSG00000174808,BTC,0,0,1,0,0,0,0,-0.660459433,3.949742219,0,-0.640500821,1,-0.461490867
ENSG00000174827,PDZK1,0.1875,0,0.25,0,0,0,0,0.299444685,-0.164252879,0,-0.640500821,0.571428571,1.65698373
ENSG00000174837,ADGRE1,0.421052632,0,0.280701754,0,0,0,0,0.273644667,-0.164252879,0,-0.251341795,0.4,-0.461490867
ENSG00000174839,DENND6A,0,0.034482759,0.206896552,0.068965517,0,0,0,-0.132210572,-0.164252879,0,0.332396745,1,0.068127782
ENSG00000174840,PDE12,0.181818182,0,0.636363636,0,0,0,0,-0.193333386,-0.164252879,0,0.721555771,0.777777778,-0.461490867
ENSG00000174842,GLMN,0.363636364,0,0.363636364,0,0,0,0,0.476004158,-0.164252879,0,-0.251341795,0.5,0.597746432
ENSG00000174844,DNAH12,0.470588235,0,0.235294118,0,0,0,0,0.012906975,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000174851,YIF1A,0,0,0,0,0.3,0,0,0.889343805,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000174871,CNIH2,0.068181818,0,0.045454545,0,0,0,0,0.64813499,-0.164252879,0,-0.640500821,0.4,-0.461490867
ENSG00000174876,AMY1B,0.4,0,0,0,0,0,0,0.003365291,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000174885,NLRP6,0,0,0.434782609,0,0,0,0,-0.127777544,-0.164252879,0,0.137817232,1,-0.461490867
ENSG00000174886,NDUFA11,0,0,0,0,0,0,0,0.386238666,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000174891,RSRC1,0.142857143,0,0.514285714,0,0,0,0,0.372202854,-0.164252879,0,-0.056762281,0.782608696,-0.461490867
ENSG00000174898,CATSPERD,0.042553191,0.063829787,0.106382979,0,0.021276596,0,0,-0.002153312,-0.164252879,0,0.916135284,0.714285714,1.127365081
ENSG00000174903,RAB1B,0,0.107142857,0,0,0,0,0,0.300593446,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000174914,OR9G1,0,0,1,0,0,0,0,0.003083735,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000174915,PTDSS2,0,0,0.071428571,0,0,0,0,0.235055508,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000174937,OR5M3,0.6,0.2,0.2,0,0,0,0,0.000797098,-0.164252879,0,-0.445921308,0.25,-0.461490867
ENSG00000174938,SEZ6L2,0.065934066,0,0.395604396,0,0,0,0,1.165456984,-0.164252879,0,0.526976258,0.857142857,-0.461490867
ENSG00000174939,ASPHD1,0.113402062,0,0.18556701,0,0,0,0,0.564012773,-0.164252879,0,-0.056762281,0.620689655,-0.461490867
ENSG00000174943,KCTD13,0.129032258,0,0.129032258,0,0,0,0,0.473749208,-0.164252879,0,-0.640500821,0.5,1.127365081
ENSG00000174944,P2RY14,0.25,0,0.083333333,0,0,0,0,-1.316318129,-0.164252879,0,-0.640500821,0.25,-0.461490867
ENSG00000174945,AMZ1,0,0,0.35,0,0,0,0,0.144915873,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000174946,GPR171,0.076923077,0.153846154,0.076923077,0,0,0,0,-0.460592531,-0.164252879,0,-0.251341795,0.5,0.068127782
ENSG00000174948,GPR149,0.3,0.1,0.5,0,0,0,0,0.065843653,-0.164252879,0,0.137817232,0.625,-0.461490867
ENSG00000174950,CD164L2,0,0,0.222222222,0,0,0,0,0.342707658,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000174951,FUT1,0.068965517,0,0.034482759,0,0,0,0,0.272166634,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000174953,DHX36,0.050847458,0,0.559322034,0,0,0,0,0.174907567,-0.164252879,0,0.721555771,0.916666667,-0.461490867
ENSG00000174957,OR5J2,0.5,0,0.5,0,0,0,0,0.000816022,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000174963,ZIC4,0,0,0.232142857,0,0.029761905,0,0,0.027193636,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000174970,OR10AG1,0.5,0,0.5,0,0,0,0,0.000904391,-0.164252879,0,-0.251341795,0.5,-0.461490867
ENSG00000174982,OR4S2,0.333333333,0,0.666666667,0,0,0,0,0.000337451,-0.164252879,0,-0.251341795,0.666666667,-0.461490867
ENSG00000174989,FBXW8,0,0,0.8,0,0,0,0,0.215229067,-0.164252879,0,-0.056762281,1,1.127365081
ENSG00000174990,CA5A,0.1,0,0.2,0,0,0,0,0.007661399,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000174996,KLC2,0.073684211,0,0.063157895,0,0.084210526,0,0,0.415696498,-0.164252879,0,-0.445921308,0.461538462,0.597746432
ENSG00000175003,SLC22A1,0.235294118,0,0.235294118,0,0,0.176470588,0,0.196385128,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000175029,CTBP2,0.119266055,0,0.229357798,0.055045872,0,0,0.009174312,-0.171460544,-0.164252879,0,0.526976258,0.657894737,4.305076977
ENSG00000175040,CHST2,0.5,0,0,0,0,0,0,-0.182483178,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175048,ZDHHC14,0.142857143,0,0.261904762,0,0,0,0,-0.132737106,-0.164252879,0,-0.056762281,0.647058824,-0.461490867
ENSG00000175054,ATR,0.02247191,0.02247191,0.337078652,0.011235955,0,0,0,0.394625129,8.063737316,0,4.029407495,0.9375,3.245839678
ENSG00000175063,UBE2C,0.115384615,0,0.115384615,0,0,0,0,3.404994038,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000175065,DSG4,0.051282051,0,0.307692308,0,0,0,0,0.071751815,-0.164252879,0,0.332396745,0.857142857,-0.461490867
ENSG00000175066,GK5,0,0,0,0,0,0,0,0.25201163,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175073,VCPIP1,0.042553191,0,0.170212766,0,0,0,0,0.213758011,-0.164252879,0,0.721555771,0.8,0.597746432
ENSG00000175077,RTP1,0,0,0.5,0,0,0,0,0.007292008,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000175084,DES,0.1,0,0.1,0,0,0,0,-6.065750867,-0.164252879,0,-0.640500821,0.5,0.597746432
ENSG00000175087,PDIK1L,0,0,0.5,0,0,0,0,0.52367737,-0.164252879,0,-0.640500821,1,0.068127782
ENSG00000175093,SPSB4,0,0,1,0,0,0,0,-0.065063882,-0.164252879,0,-0.640500821,1,0.597746432
ENSG00000175097,RAG2,0.057142857,0,0.038095238,0,0,0,0,0.007551086,-0.164252879,0,-0.445921308,0.4,-0.461490867
ENSG00000175104,TRAF6,0.444444444,0,0.222222222,0,0,0,0,-0.173111641,3.949742219,0,-0.640500821,0.333333333,5.893932925
ENSG00000175105,ZNF654,0,0,0.214285714,0,0,0,0,-0.157044596,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000175110,MRPS22,0,0,0.431818182,0,0,0,0,0.312952332,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000175115,PACS1,0,0.076923077,0.256410256,0,0.076923077,0,0,0.198303307,-0.164252879,0,0.526976258,1,0.597746432
ENSG00000175130,MARCKSL1,0.142857143,0,0,0,0,0,0,1.744282149,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175137,SH3BP5L,0,0,0.272727273,0,0,0,0,0.570383808,-0.164252879,0,-0.251341795,1,-0.461490867
ENSG00000175143,OR2T1,0.333333333,0,0.666666667,0,0,0,0,0.000677127,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000175155,YPEL2,0,0,0,0,0,0,0,-0.098506443,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175161,CADM2,0.177777778,0,0.733333333,0,0.066666667,0,0,-0.306624168,-0.164252879,0,1.499873824,0.804878049,-0.461490867
ENSG00000175164,ABO,0,0,0.666666667,0,0.333333333,0,0,-0.286921585,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175166,PSMD2,0.074626866,0.004975124,0.099502488,0,0.039800995,0,0,0.600698942,-0.164252879,0,0.721555771,0.571428571,1.65698373
ENSG00000175175,PPM1E,0.103448276,0,0.172413793,0,0.034482759,0,0,0.071172891,-0.164252879,0,0.332396745,0.625,0.068127782
ENSG00000175182,FAM131A,0,0,0.03125,0.25,0.21875,0,0,-0.494821722,-0.164252879,0,-0.445921308,1,0.068127782
ENSG00000175183,CSRP2,0,0,0.8,0,0,0,0,-0.526612036,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175193,PARL,0,0,0.611111111,0,0,0,0,0.241218783,-0.164252879,0,0.137817232,1,-0.461490867
ENSG00000175197,DDIT3,0,0,0.214285714,0,0,0,0,0.314391072,3.949742219,0,-0.640500821,1,0.068127782
ENSG00000175198,PCCA,0,0,0.894736842,0,0,0,0,-0.587049296,-0.164252879,0,-0.056762281,1,0.068127782
ENSG00000175202,HIGD2B,0,0,0,0,0,0,0,0.02251996,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175203,DCTN2,0,0,0.274193548,0,0,0,0,0.064660739,-0.164252879,0,0.137817232,1,0.597746432
ENSG00000175206,NPPA,0.1,0,0.15,0,0,0,0,0.095135724,-0.164252879,0,-0.640500821,0.6,0.068127782
ENSG00000175213,ZNF408,0.03125,0,0.0625,0,0,0.03125,0,0.26850961,-0.164252879,0,-0.445921308,0.666666667,0.597746432
ENSG00000175215,CTDSP2,0.227272727,0,0.227272727,0,0,0,0,-0.235380066,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000175216,CKAP5,0.18487395,0,0.285714286,0,0,0,0,0.576789171,-0.164252879,0,1.305294311,0.607142857,1.65698373
ENSG00000175220,ARHGAP1,0.555555556,0,0,0,0,0,0,-0.733892145,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175221,MED16,0.172043011,0.075268817,0.311827957,0,0,0,0,0.180267738,-0.164252879,0,-0.056762281,0.644444444,1.65698373
ENSG00000175224,ATG13,0.095890411,0.04109589,0.260273973,0,0,0,0,0.092380236,-0.164252879,0,-0.056762281,0.730769231,1.65698373
ENSG00000175229,GAL3ST3,0,0,0.5,0,0,0,0,0.073093058,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000175262,C1orf127,0.090909091,0.090909091,0.363636364,0,0,0,0,0.015221545,-0.164252879,0,0.137817232,0.8,-0.461490867
ENSG00000175264,CHST1,0.15,0,0.1,0,0,0,0,0.240530226,-0.164252879,0,-0.445921308,0.4,-0.461490867
ENSG00000175265,GOLGA8A,0,0,0.5,0,0,0,0,0.942396395,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175267,VWA3A,0.222222222,0,0.333333333,0,0,0,0,0.017865106,-0.164252879,0,-0.251341795,0.6,-0.461490867
ENSG00000175274,TP53I11,0.102040816,0,0.367346939,0,0,0,0,-0.235099224,-0.164252879,0,-0.640500821,0.782608696,-0.461490867
ENSG00000175283,DOLK,0.026666667,0,0.026666667,0,0,0,0,0.513595977,-0.164252879,0,-0.445921308,0.5,0.597746432
ENSG00000175287,PHYHD1,0.040816327,0,0.306122449,0,0,0,0,-1.345486309,-0.164252879,0,-0.251341795,0.882352941,-0.461490867
ENSG00000175294,CATSPER1,0.117647059,0,0.411764706,0,0,0,0,0.699396117,-0.164252879,0,0.332396745,0.777777778,0.597746432
ENSG00000175305,CCNE2,0,0.130434783,0.260869565,0,0.028985507,0,0,0.772816744,8.063737316,0,0.332396745,1,0.068127782
ENSG00000175309,PHYKPL,0.118644068,0,0.050847458,0,0,0,0,0.005735041,-0.164252879,0,-0.640500821,0.3,0.068127782
ENSG00000175311,ANKS4B,0,0.1,0.3,0,0,0,0,0.02384273,-0.164252879,0,-0.056762281,1,1.127365081
ENSG00000175315,CST6,0,0,0.333333333,0,0,0,0,2.520226807,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175318,GRAMD2,0.058823529,0,0.117647059,0,0,0,0,0.414305061,-0.164252879,0,-0.640500821,0.666666667,-0.461490867
ENSG00000175322,ZNF519,0.022222222,0.022222222,0.088888889,0,0.066666667,0,0,-0.025551855,-0.164252879,0,-0.251341795,0.8,-0.461490867
ENSG00000175324,LSM1,0.142857143,0,0,0,0,0,0,0.219462421,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175329,ISX,0,0,1,0,0,0,0,0.025445392,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175334,BANF1,0,0,0.210526316,0,0,0,0,0.773908773,-0.164252879,0,-0.640500821,1,0.597746432
ENSG00000175336,APOF,0,0,0.071428571,0,0,0,0,0.009313234,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175344,CHRNA7,0,0,0.666666667,0,0,0,0,-0.088362286,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000175348,TMEM9B,0,0,1,0,0,0,0,0.278212914,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175352,NRIP3,0,0,0.4,0,0,0,0,0.223239081,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175354,PTPN2,0.125,0.4375,0,0,0,0,0,0.465834843,-0.164252879,0,-0.640500821,0,1.65698373
ENSG00000175356,SCUBE2,0.069444444,0.027777778,0.291666667,0,0,0,0,-1.15234224,-0.164252879,0,0.721555771,0.807692308,0.068127782
ENSG00000175387,SMAD2,0,0.16,0.52,0,0,0,0,-0.032137699,3.949742219,0,-0.056762281,1,4.834695626
ENSG00000175390,EIF3F,0.045454545,0.045454545,0.113636364,0,0,0,0,-0.397301693,-0.164252879,0,-0.251341795,0.714285714,2.186602379
ENSG00000175395,ZNF25,0.047619048,0,0.285714286,0,0,0,0,-0.735066938,-0.164252879,0,0.332396745,0.857142857,-0.461490867
ENSG00000175398,OR10P1,0.333333333,0,0.166666667,0,0,0,0,-0.00612411,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000175416,CLTB,0.090909091,0,0.363636364,0,0,0,0,0.039888751,-0.164252879,0,-0.640500821,0.8,0.597746432
ENSG00000175426,PCSK1,0.222222222,0,0.305555556,0,0,0,0,-0.109762559,-0.164252879,0,-0.056762281,0.578947368,-0.461490867
ENSG00000175445,LPL,0.076923077,0,0.384615385,0,0,0,0,-0.396382785,-0.164252879,0,-0.445921308,0.833333333,0.597746432
ENSG00000175449,RFESD,0,0,0.142857143,0,0,0,0.214285714,-0.008548208,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175455,CCDC14,0,0.088607595,0.316455696,0,0.037974684,0,0,0.931142931,-0.164252879,0,0.137817232,1,2.186602379
ENSG00000175463,TBC1D10C,0.057142857,0,0.128571429,0,0,0,0,-0.348836209,-0.164252879,0,-0.251341795,0.692307692,0.068127782
ENSG00000175467,SART1,0.055555556,0,0.083333333,0,0,0,0,0.350013267,-0.164252879,0,-0.445921308,0.6,0.068127782
ENSG00000175470,PPP2R2D,0,0,0.166666667,0,0,0,0,0.179210084,-0.164252879,0,-0.056762281,1,1.127365081
ENSG00000175471,MCTP1,0.218487395,0,0.554621849,0.067226891,0,0,0,-0.133105636,-0.164252879,0,1.110714797,0.717391304,-0.461490867
ENSG00000175485,OR52W1,0.333333333,0,0.166666667,0,0,0,0,0.002923199,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000175489,LRRC25,0.571428571,0,0,0,0,0,0,0.022146729,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175497,DPP10,0.195402299,0.126436782,0.367816092,0,0.022988506,0,0,-0.069537463,-0.164252879,0,1.110714797,0.653061224,0.068127782
ENSG00000175505,CLCF1,0,0,0.4,0,0,0,0,-0.402125742,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000175513,TSGA10IP,0.064516129,0,0.387096774,0,0,0,0,0.090253769,-0.164252879,0,-0.056762281,0.857142857,0.597746432
ENSG00000175514,GPR152,0.0625,0,0.0625,0,0.0625,0,0,0.00499479,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000175518,UBQLNL,0.166666667,0,0.166666667,0,0,0,0,0.006041124,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000175520,UBQLN3,0.04,0,0.1,0,0,0,0,-0.000807623,-0.164252879,0,-0.056762281,0.714285714,-0.461490867
ENSG00000175535,PNLIP,0.285714286,0,0.19047619,0,0,0,0,0.01676625,-0.164252879,0,-0.056762281,0.4,-0.461490867
ENSG00000175538,KCNE3,0,0,0.75,0,0,0,0,0.212418524,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175544,CABP4,0.088888889,0,0.088888889,0,0.022222222,0,0,0.656874175,-0.164252879,0,-0.251341795,0.5,0.068127782
ENSG00000175548,ALG10B,0.028571429,0,0.2,0,0,0,0,0.154573663,-0.164252879,0,0.137817232,0.875,-0.461490867
ENSG00000175556,LONRF3,0,0.388888889,0.277777778,0,0.055555556,0,0,-0.478282873,-0.164252879,0,-0.251341795,1,0.068127782
ENSG00000175564,UCP3,0.25,0,0.166666667,0,0,0,0,0.128440699,-0.164252879,0,-0.640500821,0.4,-0.461490867
ENSG00000175567,UCP2,0.103448276,0,0.206896552,0,0,0,0,0.898510812,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000175575,PAAF1,0.101265823,0,0.607594937,0,0,0,0,0.02135493,-0.164252879,0,0.137817232,0.857142857,1.127365081
ENSG00000175581,MRPL48,0,0,0,0,0,0,0,0.54824303,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175582,RAB6A,0,0.090909091,0.163636364,0,0.145454545,0,0,0.07848615,-0.164252879,0,0.137817232,1,1.127365081
ENSG00000175591,P2RY2,0.3,0,0.15,0,0,0,0,0.758627854,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000175592,FOSL1,0,0,0.5,0,0,0,0,-1.375164501,-0.164252879,0,-0.251341795,1,0.068127782
ENSG00000175595,ERCC4,0.028571429,0,0.2,0,0,0,0,-0.064257931,-0.164252879,0,0.137817232,0.875,1.127365081
ENSG00000175600,SUGCT,0.666666667,0,0.083333333,0,0,0,0,-0.006153468,-0.164252879,0,-0.640500821,0.111111111,-0.461490867
ENSG00000175606,TMEM70,0,0,0,0,0,0,0,-0.063754291,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175619,OR4B1,0.166666667,0.166666667,0.666666667,0,0,0,0,0.000924814,-0.164252879,0,-0.056762281,0.8,-0.461490867
ENSG00000175634,RPS6KB2,0.147058824,0,0,0,0,0,0,0.638134809,3.949742219,0,-0.835080334,0,-0.461490867
ENSG00000175643,RMI2,0.4,0,0,0,0,0,0,1.437008548,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175646,PRM1,0,0,0.1,0,0,0,0,0.006399729,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175662,TOM1L2,0.083333333,0,0.552083333,0,0.083333333,0,0,-0.675627637,-0.164252879,0,0.721555771,0.868852459,0.068127782
ENSG00000175664,TEX26,0.022727273,0.022727273,0.159090909,0,0,0,0,-0.022292881,-0.164252879,0,0.526976258,0.875,-0.461490867
ENSG00000175691,ZNF77,0.4,0.1,0.1,0,0,0,0,0.175447537,-0.164252879,0,-0.445921308,0.2,-0.461490867
ENSG00000175697,GPR156,0,0,0.75862069,0,0,0,0,-0.161824766,-0.164252879,0,0.332396745,1,-0.461490867
ENSG00000175699,LINC00521,0,0,0,0,0,0,0,0.007468998,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175707,KDF1,0.111111111,0,0.333333333,0,0,0,0,1.524580106,-0.164252879,0,-0.251341795,0.75,-0.461490867
ENSG00000175711,B3GNTL1,0.111111111,0,0.111111111,0,0,0,0,0.42508284,-0.164252879,0,-0.445921308,0.5,-0.461490867
ENSG00000175727,MLXIP,0.102040816,0,0.183673469,0,0,0,0,-0.85364647,-0.164252879,0,-0.251341795,0.642857143,-0.461490867
ENSG00000175745,NR2F1,0.0625,0,0.25,0,0,0,0,-1.60923085,-0.164252879,0,-0.056762281,0.8,0.597746432
ENSG00000175756,AURKAIP1,0,0,0.285714286,0,0,0,0,0.795076661,-0.164252879,0,-0.640500821,1,-0.461490867
ENSG00000175764,TTLL11,0.2,0,0.2,0,0,0,0,-0.452845914,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000175766,EIF4E1B,0.058823529,0,0.117647059,0,0,0,0,-0.001060577,-0.164252879,0,-0.445921308,0.666666667,-0.461490867
ENSG00000175768,TOMM5,0.444444444,0,0,0,0,0,0,0.494723479,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175782,SLC35E3,0.090909091,0,0,0,0,0,0,0.266280729,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175785,PRIMA1,0.5,0,0,0,0,0,0,-1.526906766,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175787,ZNF169,0.363636364,0,0,0,0,0,0,0.160683555,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175792,RUVBL1,0,0.384615385,0.384615385,0,0,0,0,1.002492074,-0.164252879,0,0.137817232,1,5.893932925
ENSG00000175793,SFN,0.333333333,0,0,0,0,0,0,2.13449938,8.063737316,0,-0.835080334,0,-0.461490867
ENSG00000175806,MSRA,0,0,0,0.538461538,0,0,0,-0.418360618,-0.164252879,0,-0.640500821,0,-0.461490867
ENSG00000175809,ZNF645,0.1,0,0.3,0,0,0,0,0.0028128,-0.164252879,0,-0.251341795,0.75,-0.461490867
ENSG00000175826,CTDNEP1,0,0,0.32,0,0,0,0,0.436308601,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000175832,ETV4,0.211267606,0.028169014,0.190140845,0,0.049295775,0,0,1.919877761,-0.164252879,0,0.526976258,0.473684211,-0.461490867
ENSG00000175854,SWI5,0.077922078,0,0.12987013,0,0.038961039,0,0.012987013,0.458845452,-0.164252879,0,-0.056762281,0.625,0.068127782
ENSG00000175857,GAPT,0,0.071428571,0.214285714,0,0,0,0,-0.280176387,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000175866,BAIAP2,0.162962963,0,0.288888889,0,0.148148148,0,0,-0.231457782,3.949742219,0,-0.056762281,0.639344262,2.716221029
ENSG00000175868,CALCB,0,0,1,0,0,0,0,0.065234003,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000175874,CREG2,1,0,0,0,0,0,0,0.043472385,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175877,WBSCR28,0.833333333,0,0,0,0,0,0,0.291814003,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175879,HOXD8,0,0,0.307692308,0.153846154,0,0,0,-0.084890907,-0.164252879,0,-0.445921308,1,-0.461490867
ENSG00000175893,ZDHHC21,0,0,0.285714286,0.142857143,0.142857143,0,0,0.001774062,-0.164252879,0,-0.056762281,1,-0.461490867
ENSG00000175894,TSPEAR,0.235294118,0,0.264705882,0.088235294,0,0,0,0.137482497,-0.164252879,0,-0.056762281,0.529411765,-0.461490867
ENSG00000175895,PLEKHF2,0.25,0,0.5,0,0,0,0,0.517958273,-0.164252879,0,-0.445921308,0.666666667,0.597746432
ENSG00000175899,A2M,0.076086957,0.032608696,0.173913043,0,0,0.010869565,0,-2.494745699,-0.164252879,0,1.694453337,0.695652174,-0.461490867
ENSG00000175906,ARL4D,0.333333333,0,0.166666667,0,0,0,0,-1.17284264,-0.164252879,0,-0.640500821,0.333333333,-0.461490867
ENSG00000175920,DOK7,0.2,0,0.2,0,0,0,0,0.142628937,-0.164252879,0,-0.640500821,0.5,-0.461490867
ENSG00000175928,LRRN1,0.047619048,0.047619048,0.238095238,0,0,0,0,0.364790973,-0.164252879,0,1.499873824,0.833333333,-0.461490867
ENSG00000175931,UBE2O,0.070588235,0,0.082352941,0.023529412,0.011764706,0,0,0.665594347,-0.164252879,0,0.137817232,0.538461538,0.068127782
ENSG00000175938,ORAI3,0.243902439,0,0,0,0,0,0,0.053664131,-0.164252879,0,-0.835080334,0,-0.461490867
ENSG00000175946,KLHL38,0,0,0.5,0,0,0,0,-0.202225917,-0.164252879,0,-0.251341795,1,0.597746432
ENSG00000175970,UNC119B,0.076923077,0,0.230769231,0,0,0,0,0.04332374,-0.164252879,0,-0.251341795,0.75,0.068127782
ENSG00000175984,DENND2C,0.1875,0,0.4375,0,0.020833333,0,0,-0.404338967,-0.164252879,0,0.526976258,0.7,-0.461490867
ENSG00000176009,ASCL3,0,0,1,0,0,0,0,0.00628833,-0.164252879,0,-0.640500821,1,0.597746432
ENSG00000176014,TUBB6,0.01754386,0,0.245614035,0.01754386,0.01754386,0,0,-1.505756023,-0.164252879,0,0.332396745,0.933333333,-0.461490867
