Unnamed: 0,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI,gene_ens
3836,MAGEC1,0.1071428571428571,0.0,0.5357142857142857,0.0,0.0,0.0,0.0,0.1005940184873684,-0.1963259911982309,0,1.6581686485227265,0.8333333333333334,3,ENSG00000155495
3837,LARP1,0.0612244897959183,0.0,0.2244897959183673,0.1530612244897959,0.010204081632653,0.0,0.0,0.7319571135191811,-0.1963259911982309,0,1.2364958612073682,0.7857142857142858,54,ENSG00000155506
3838,CNOT8,0.0,0.2121212121212121,0.1818181818181818,0.0,0.0,0.0,0.0,-0.2499788410184447,-0.1963259911982309,0,-0.0285225007387065,1.0,20,ENSG00000155508
3839,GRIA1,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,-0.1616554689167161,-0.1963259911982309,0,1.2364958612073682,1.0,19,ENSG00000155511
3840,LRGUK,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0410756740653821,-0.1963259911982309,0,1.2364958612073682,0.8333333333333334,0,ENSG00000155530
3841,MIER3,0.0,0.0,0.52,0.0,0.0,0.0,0.0,-1.5765473424351737,-0.1963259911982309,0,0.3931502865766517,1.0,1,ENSG00000155545
3842,NUP205,0.1052631578947368,0.0263157894736842,0.1842105263157894,0.0,0.0,0.0,0.0,0.6865421625760666,-0.1963259911982309,0,0.8148230738920099,0.6363636363636364,40,ENSG00000155561
3843,ZKSCAN2,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.1225864048457893,-0.1963259911982309,0,0.3931502865766517,1.0,3,ENSG00000155592
3844,RBM45,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0404250238594119,-0.1963259911982309,0,-0.0285225007387065,0.5,39,ENSG00000155636
3845,TTN,0.0470044830865371,0.0209210705067246,0.1650590952316261,0.0029887243581035,0.0050264909659013,0.0,0.0,-0.0055886847696844,-0.1963259911982309,0,24.850171950867427,0.7783472133247918,47,ENSG00000155657
3846,VSIG4,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,-1.4045021959479698,-0.1963259911982309,0,-0.4501952880540647,1.0,46,ENSG00000155659
3847,PDIA4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.916581117306869,-0.1963259911982309,0,-0.4501952880540647,1.0,34,ENSG00000155660
3848,OTOA,0.0714285714285714,0.0,0.4285714285714285,0.0952380952380952,0.0,0.0,0.0,-0.0488821182819091,-0.1963259911982309,0,0.8148230738920099,0.8571428571428571,3,ENSG00000155719
3849,FAM126B,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,-0.6752348516582014,-0.1963259911982309,0,0.3931502865766517,1.0,6,ENSG00000155744
3850,FZD7,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.8984040231202592,5.971010913257521,0,-0.8718680753694229,0.0,0,ENSG00000155760
3851,SPAG17,0.027027027027027,0.027027027027027,0.4189189189189189,0.0135135135135135,0.0,0.0,0.0,0.0311943053898302,-0.1963259911982309,0,2.0798414358380843,0.9393939393939392,1,ENSG00000155761
3852,FMN2,0.03125,0.0,0.40625,0.0625,0.0,0.0,0.0,-0.8646547256669461,-0.1963259911982309,0,2.501514223153442,0.9285714285714286,5,ENSG00000155816
3853,CYLC2,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0003479696363013,-0.1963259911982309,0,-0.0285225007387065,0.6666666666666666,8,ENSG00000155833
3854,PPARGC1B,0.0,0.0,0.9,0.0,0.0,0.0,0.0,-0.8391158042058326,-0.1963259911982309,0,-0.0285225007387065,1.0,12,ENSG00000155846
3855,ELMO1,0.1489361702127659,0.0,0.3404255319148936,0.0,0.0,0.0,0.0,-0.3650570153122225,-0.1963259911982309,0,0.3931502865766517,0.6956521739130435,14,ENSG00000155849
3856,SLC26A2,0.1111111111111111,0.0555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,-3.7810303979464654,-0.1963259911982309,0,0.8148230738920099,0.6666666666666666,4,ENSG00000155850
3857,SAXO1,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.002323461903044,-0.1963259911982309,0,0.3931502865766517,1.0,5,ENSG00000155875
3858,SLC24A2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0386619873967612,-0.1963259911982309,0,0.3931502865766517,1.0,0,ENSG00000155886
3859,TRIM42,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0001984797447469,-0.1963259911982309,0,1.2364958612073682,0.7142857142857143,23,ENSG00000155890
3860,ADCY8,0.5294117647058824,0.0588235294117647,0.3529411764705882,0.0,0.0,0.0,0.0,0.0027089092750338,-0.1963259911982309,0,0.8148230738920099,0.4,73,ENSG00000155897
3861,RASA2,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,-0.131498420477957,-0.1963259911982309,0,0.8148230738920099,1.0,6,ENSG00000155903
3862,VBP1,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0370194674568535,-0.1963259911982309,0,-0.4501952880540647,0.0,14,ENSG00000155959
3863,CLIC2,0.0,0.0,0.375,0.0,0.0,0.0,0.0,-1.4316398775581194,-0.1963259911982309,0,-0.0285225007387065,1.0,6,ENSG00000155962
3864,AFF2,0.2,0.0,0.8,0.0,0.0,0.0,0.0,-0.1189538758800548,-0.1963259911982309,0,0.8148230738920099,0.8,0,ENSG00000155966
3865,GRIP1,0.1063829787234042,0.0,0.3829787234042553,0.0,0.1914893617021276,0.0,0.0,-0.2095850204772577,-0.1963259911982309,0,0.8148230738920099,0.782608695652174,28,ENSG00000155974
3866,KIF5A,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,-0.8769517137984464,-0.1963259911982309,0,0.3931502865766517,1.0,21,ENSG00000155980
3867,NAT2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3940987261803333,-0.1963259911982309,0,-0.4501952880540647,0.0,7,ENSG00000156006
3868,UGT2B4,0.0,0.0714285714285714,0.1785714285714285,0.0,0.0,0.0,0.0,0.1037474531422972,-0.1963259911982309,0,-0.0285225007387065,1.0,1,ENSG00000156096
3869,MMP16,0.1041666666666666,0.0,0.1875,0.0,0.0,0.0,0.0,-0.145076190883544,-0.1963259911982309,0,1.2364958612073682,0.6428571428571428,1,ENSG00000156103
3870,KCNMA1,0.1954022988505747,0.0842911877394636,0.2413793103448276,0.0651340996168582,0.0,0.0,0.0,-2.425296037724649,-0.1963259911982309,0,0.8148230738920099,0.5526315789473684,8,ENSG00000156113
3871,ADAMTS3,0.1702127659574468,0.1276595744680851,0.2978723404255319,0.0,0.0,0.0,0.0,-0.0138449908434012,-0.1963259911982309,0,1.6581686485227265,0.6363636363636364,14,ENSG00000156140
3872,ALX3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0170724773100421,-0.1963259911982309,0,-0.8718680753694229,0.0,0,ENSG00000156150
3873,DPY19L4,0.0666666666666666,0.0666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.194571288408587,-0.1963259911982309,0,0.8148230738920099,0.8333333333333334,7,ENSG00000156162
3874,DRAM2,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,-0.3274884544938752,-0.1963259911982309,0,-0.4501952880540647,1.0,0,ENSG00000156171
3875,PPEF2,0.1666666666666666,0.0,0.2916666666666667,0.0,0.0416666666666666,0.0,0.0,-0.0002006178034356,-0.1963259911982309,0,0.3931502865766517,0.6363636363636364,7,ENSG00000156194
3876,ADAMTSL3,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,-1.6173086751083532,-0.1963259911982309,0,0.8148230738920099,0.6,0,ENSG00000156218
3877,SLC28A1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0347032202359127,-0.1963259911982309,0,-0.0285225007387065,0.6666666666666666,0,ENSG00000156222
3878,WHAMM,0.0,0.25,0.25,0.0,0.0,0.0,0.0,-0.0573487379301482,-0.1963259911982309,0,-0.0285225007387065,1.0,2,ENSG00000156232
3879,RWDD2B,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,-0.1985323782523651,-0.1963259911982309,0,0.3931502865766517,1.0,8,ENSG00000156253
3880,CCT8,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.554566559554817,-0.1963259911982309,0,-0.8718680753694229,0.0,0,ENSG00000156261
3881,CLDN8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-4.9813696025093055,-0.1963259911982309,0,-0.0285225007387065,1.0,5,ENSG00000156284
3882,TIAM1,0.1875,0.0416666666666666,0.375,0.0,0.0,0.0,0.0,-0.6998713213798526,-0.1963259911982309,0,2.0798414358380843,0.6666666666666666,74,ENSG00000156299
3883,RPGR,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2848245425924092,-0.1963259911982309,0,-0.8718680753694229,0.0,0,ENSG00000156313
3884,CDK20,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.2039793641151748,-0.1963259911982309,0,-0.0285225007387065,1.0,20,ENSG00000156345
3885,PCGF6,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,-0.1466225491171797,-0.1963259911982309,0,-0.4501952880540647,1.0,16,ENSG00000156374
3886,SORCS3,0.1666666666666666,0.0833333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,-0.1136601632734241,-0.1963259911982309,0,2.0798414358380843,0.7647058823529412,0,ENSG00000156395
3887,SFXN2,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.2117468649722833,-0.1963259911982309,0,-0.4501952880540647,0.5,8,ENSG00000156398
3888,TDRD9,0.05,0.0,0.4,0.0,0.0,0.0,0.0,-0.0054200755027837,-0.1963259911982309,0,0.8148230738920099,0.888888888888889,2,ENSG00000156414
3889,FGF18,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.8452483318418134,2.8873424610296445,0,-0.4501952880540647,0.5,13,ENSG00000156427
3890,GDF6,0.125,0.0,0.375,0.0,0.0,0.0,0.0,-0.2866052871103577,2.8873424610296445,0,-0.0285225007387065,0.75,0,ENSG00000156466
3891,PPP2R2B,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,-0.2852103123709453,2.8873424610296445,0,-0.4501952880540647,1.0,60,ENSG00000156475
3892,KCNS2,0.0666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,-0.0320833557332062,-0.1963259911982309,0,1.2364958612073682,0.8571428571428572,2,ENSG00000156486
3893,EEF1A1,0.108695652173913,0.0,0.108695652173913,0.0,0.0,0.0,0.0869565217391304,-0.1814495406067049,-0.1963259911982309,0,-0.4501952880540647,0.5,73,ENSG00000156508
3894,FBXO43,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0513735734975139,-0.1963259911982309,0,-0.0285225007387065,0.6666666666666666,2,ENSG00000156509
3895,CD109,0.1071428571428571,0.2142857142857142,0.6071428571428571,0.0,0.0,0.0,0.0,-0.7601955012812853,-0.1963259911982309,0,2.0798414358380843,0.8500000000000001,20,ENSG00000156535
3896,NODAL,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2405802880539602,2.8873424610296445,0,-0.4501952880540647,1.0,5,ENSG00000156574
3897,PRG3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004686467962269,-0.1963259911982309,0,-0.8718680753694229,0.0,0,ENSG00000156575
3898,ZDHHC5,0.0,0.0,0.375,0.0,0.0,0.0,0.0,-0.0122636249115366,-0.1963259911982309,0,-0.0285225007387065,1.0,117,ENSG00000156599
3899,NPTN,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,-1.0657821402316614,-0.1963259911982309,0,-0.0285225007387065,1.0,75,ENSG00000156642
3900,KAT6B,0.1612903225806451,0.1612903225806451,0.4032258064516129,0.0,0.0,0.0,0.0,-0.4600099236462702,-0.1963259911982309,0,0.8148230738920099,0.7142857142857143,5,ENSG00000156650
3901,UNC5D,0.3720930232558139,0.0,0.4883720930232558,0.0,0.0,0.0,0.0,-0.2084157752415,-0.1963259911982309,0,0.8148230738920099,0.5675675675675675,3,ENSG00000156687
3902,GLYATL2,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0076004525539397,-0.1963259911982309,0,0.3931502865766517,1.0,0,ENSG00000156689
3903,UTP14A,0.2,0.0,0.3,0.0,0.0,0.0,0.0,1.209868599179874,-0.1963259911982309,0,-0.4501952880540647,0.6,37,ENSG00000156697
3904,AIFM1,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.4480332446794159,2.8873424610296445,0,-0.4501952880540647,0.5,64,ENSG00000156709
3905,ATAD2,0.0816326530612244,0.0408163265306122,0.1224489795918367,0.0,0.1020408163265306,0.0,0.0,1.1011456766087335,-0.1963259911982309,0,0.3931502865766517,0.6,11,ENSG00000156802
3906,ZNF689,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.1740002123332105,-0.1963259911982309,0,-0.0285225007387065,0.5,12,ENSG00000156853
3907,PHKG2,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.4813278069071212,-0.1963259911982309,0,-0.4501952880540647,1.0,19,ENSG00000156873
3908,ITGAD,0.0952380952380952,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,-0.1270633807195794,-0.1963259911982309,0,0.3931502865766517,0.6,16,ENSG00000156886
3909,ADGRG4,0.0666666666666666,0.0444444444444444,0.7777777777777778,0.0666666666666666,0.0,0.0,0.0,-0.0195328412110041,-0.1963259911982309,0,3.766532585099517,0.9210526315789472,0,ENSG00000156920
3910,ZIC3,0.2666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0001232334242068,-0.1963259911982309,0,-0.4501952880540647,0.3333333333333333,3,ENSG00000156925
3911,VPS8,0.0,0.0,0.5652173913043478,0.0,0.0,0.0,0.0,-0.0745542147116573,-0.1963259911982309,0,0.3931502865766517,1.0,11,ENSG00000156931
3912,LHFPL4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1564345869044593,-0.1963259911982309,0,-0.0285225007387065,1.0,2,ENSG00000156959
3913,B3GNT7,0.05,0.0,0.15,0.0,0.0,0.0,0.0,-3.987367939760296,-0.1963259911982309,0,-0.0285225007387065,0.7499999999999999,24,ENSG00000156966
3914,PDE6D,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0445958991234443,-0.1963259911982309,0,-0.4501952880540647,1.0,9,ENSG00000156973
3915,EIF4A2,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,-0.2400923522324998,-0.1963259911982309,0,-0.4501952880540647,1.0,39,ENSG00000156976
3916,BRPF1,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.3881481942464817,-0.1963259911982309,0,-0.0285225007387065,1.0,14,ENSG00000156983
3917,TATDN2,0.0,0.2307692307692307,0.4615384615384615,0.0,0.0,0.0,0.0,0.3821945721157727,-0.1963259911982309,0,0.3931502865766517,1.0,5,ENSG00000157014
3918,SHCBP1L,0.0512820512820512,0.0,0.2051282051282051,0.0,0.0769230769230769,0.0,0.0,0.0011742835916475,-0.1963259911982309,0,1.2364958612073682,0.8,3,ENSG00000157060
3919,NMNAT2,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,-0.3508729064582805,-0.1963259911982309,0,-0.4501952880540647,0.5,5,ENSG00000157064
3920,ZFYVE9,0.1875,0.09375,0.46875,0.0,0.0,0.0,0.0,-0.5223198698573197,2.8873424610296445,0,1.2364958612073682,0.7142857142857143,22,ENSG00000157077
3921,ATP2B2,0.3026315789473684,0.0,0.3289473684210526,0.0789473684210526,0.0,0.0,0.0,-0.0439394760612622,-0.1963259911982309,0,1.2364958612073682,0.5208333333333334,43,ENSG00000157087
3922,SLC6A1,0.2142857142857142,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.179791305355113,-0.1963259911982309,0,-0.4501952880540647,0.25,5,ENSG00000157103
3923,FCHO2,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,-0.9272275978696408,-0.1963259911982309,0,0.3931502865766517,0.7142857142857142,10,ENSG00000157107
3924,KLHL40,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,-0.0199028233397712,-0.1963259911982309,0,-0.4501952880540647,0.5,26,ENSG00000157119
3925,C8A,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0523909983633381,-0.1963259911982309,0,0.8148230738920099,1.0,7,ENSG00000157131
3926,SYN2,0.1538461538461538,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,-0.4054280717621646,-0.1963259911982309,0,-0.4501952880540647,0.6,3,ENSG00000157152
3927,NECAP2,0.1521739130434782,0.0,0.4130434782608695,0.0,0.0,0.0,0.0,0.0022644953515094,-0.1963259911982309,0,0.3931502865766517,0.7307692307692307,9,ENSG00000157191
3928,LRP8,0.0,0.0,0.6829268292682927,0.0,0.0,0.0,0.0,1.2032701457382204,-0.1963259911982309,0,0.8148230738920099,1.0,22,ENSG00000157193
3929,HTR5A,0.0714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,-0.0060588051938238,-0.1963259911982309,0,0.3931502865766517,0.8,43,ENSG00000157219
