Unnamed: 0,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI,gene_ens
1575,THPO,0.1,0.0,0.066666667,0.0,0.0,0.0,0.0,-0.006807099,2.688811477,0,-0.474263322,0.4,2,ENSG00000090534
1576,CHRD,0.056497175,0.0,0.118644068,0.0,0.0,0.0,0.0,0.176965237,1.212192959,0,0.691550754,0.677419355,17,ENSG00000090539
1577,FLT3LG,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.267101469,2.688811477,1,-0.474263322,1.0,1,ENSG00000090554
1578,RAB11FIP3,0.272727273,0.0,0.545454545,0.0,0.0,0.0,0.0,0.236733371,-0.264425559,0,-0.279960976,0.666666667,5,ENSG00000090565
1579,GOLGA3,0.094339623,0.0,0.603773585,0.0,0.0,0.0,0.0,0.217786311,-0.264425559,0,0.8858531,0.864864865,22,ENSG00000090615
1580,PABPC4,0.0,0.0,0.295454545,0.0,0.0,0.0,0.0,0.135088507,-0.264425559,0,0.497248408,1.0,77,ENSG00000090621
1581,CD209,0.09009009,0.0,0.36036036,0.0,0.009009009,0.0,0.0,0.158817844,-0.264425559,0,0.108643716,0.8,6,ENSG00000090659
1582,CERS4,0.307692308,0.0,0.192307692,0.0,0.115384615,0.0,0.0,-0.243688987,-0.264425559,0,-0.474263322,0.384615385,7,ENSG00000090661
1583,USP48,0.129032258,0.193548387,0.387096774,0.0,0.0,0.0,0.0,0.294068143,-0.264425559,0,0.108643716,0.75,15,ENSG00000090686
1584,EFNB1,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,1.5508697,-0.264425559,0,-0.279960976,0.666666667,83,ENSG00000090776
1585,PDPR,0.0,0.0,0.583333333,0.0,0.0,0.0,0.0,0.307365892,-0.264425559,0,-0.474263322,1.0,13,ENSG00000090857
1586,GLG1,0.140350877,0.122807018,0.263157895,0.0,0.035087719,0.0,0.0,0.736813576,-0.264425559,0,0.302946062,0.652173913,17,ENSG00000090863
1587,KIF4A,0.05,0.0,0.25,0.05,0.0,0.0,0.0,1.542436027,-0.264425559,0,0.497248408,0.833333333,35,ENSG00000090889
1588,TNRC6A,0.029850746,0.0,0.21641791,0.02238806,0.059701493,0.0,0.0,0.350590555,-0.264425559,0,1.468760137,0.878787879,105,ENSG00000090905
1589,PLEKHG2,0.0,0.0,0.276190476,0.0,0.0,0.0,0.0,0.691615588,-0.264425559,0,0.497248408,1.0,53,ENSG00000090924
1590,DLL3,0.208333333,0.0,0.166666667,0.0,0.0,0.0,0.0,0.284035013,1.212192959,1,-0.279960976,0.444444444,0,ENSG00000090932
1591,PITPNM2,0.093333333,0.0,0.306666667,0.0,0.0,0.0,0.0,0.411044165,-0.264425559,0,0.497248408,0.766666667,2,ENSG00000090975
1592,EXOC1,0.1875,0.0,0.375,0.0,0.0,0.0,0.0,-0.055022863,-0.264425559,0,-0.279960976,0.666666667,68,ENSG00000090989
1593,RBM27,0.125,0.0,0.6875,0.0,0.0,0.0,0.0,0.133411708,-0.264425559,0,0.497248408,0.846153846,17,ENSG00000091009
1594,POU4F3,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.014175147,-0.264425559,0,-0.08565863,1.0,0,ENSG00000091010
1595,OSBPL8,0.0,0.0,0.426229508,0.0,0.0,0.0,0.0,-0.024138929,-0.264425559,0,0.302946062,1.0,32,ENSG00000091039
1596,NLRC4,0.152542373,0.0,0.508474576,0.06779661,0.0,0.0,0.0,0.159309836,-0.264425559,0,1.080155446,0.769230769,7,ENSG00000091106
1597,PUS7,0.142857143,0.142857143,0.357142857,0.0,0.071428571,0.0,0.0,0.658138077,-0.264425559,0,-0.08565863,0.714285714,19,ENSG00000091127
1598,LAMB4,0.065934066,0.0,0.527472527,0.0,0.010989011,0.0,0.0,-0.668368464,4.165429995,1,2.440271867,0.888888889,1,ENSG00000091128
1599,NRCAM,0.183823529,0.0,0.492647059,0.088235294,0.0,0.0,0.0,0.509506171,-0.264425559,0,1.080155446,0.72826087,22,ENSG00000091129
1600,LAMB1,0.149253731,0.044776119,0.223880597,0.044776119,0.0,0.0,0.0,1.474587449,4.165429995,1,0.8858531,0.6,52,ENSG00000091136
1601,SLC26A4,0.133333333,0.0,0.133333333,0.0,0.0,0.0,0.0,-0.326304475,-0.264425559,0,-0.279960976,0.5,4,ENSG00000091137
1602,SLC26A3,0.071428571,0.0,0.357142857,0.0,0.0,0.0,0.0,0.001556933,-0.264425559,0,0.108643716,0.833333333,0,ENSG00000091138
1603,WDR7,0.05,0.125,0.2,0.075,0.0,0.0,0.0,-0.133932785,-0.264425559,0,0.497248408,0.8,5,ENSG00000091157
1604,TXNL1,0.0,0.0,0.727272727,0.0,0.0,0.0,0.0,-0.242054883,-0.264425559,0,-0.279960976,1.0,13,ENSG00000091164
1605,IL5RA,0.134328358,0.0,0.402985075,0.0,0.0,0.0,0.0,-0.105524844,2.688811477,1,-0.08565863,0.75,71,ENSG00000091181
1606,ABCC6,0.235294118,0.0,0.117647059,0.0,0.235294118,0.0,0.0,-0.12482973,-0.264425559,0,-0.08565863,0.333333333,13,ENSG00000091262
1607,ITGA6,0.0,0.0,0.588235294,0.0,0.0,0.0,0.0,1.906943938,4.165429995,1,-0.279960976,1.0,34,ENSG00000091409
1608,RAPGEF4,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.202655294,1.212192959,0,-0.474263322,1.0,22,ENSG00000091428
1609,FH,0.0,0.0,0.428571429,0.0,0.0,0.0,0.0,-0.097048824,-0.264425559,1,-0.08565863,1.0,15,ENSG00000091483
1610,SEL1L3,0.384615385,0.192307692,0.115384615,0.0,0.0,0.0,0.0,0.831813001,-0.264425559,0,-0.279960976,0.230769231,7,ENSG00000091490
1611,TF,0.069767442,0.0,0.093023256,0.0,0.0,0.0,0.0,-1.963294078,1.212192959,0,-0.08565863,0.571428571,39,ENSG00000091513
1612,MYO15A,0.170588235,0.0,0.2,0.0,0.0,0.0,0.0,0.022047587,-0.264425559,0,1.857364829,0.53968254,2,ENSG00000091536
1613,ALKBH5,0.0,0.083333333,0.166666667,0.0,0.0,0.0,0.0,0.236643609,-0.264425559,0,-0.08565863,1.0,6,ENSG00000091542
1614,APOH,0.384615385,0.0,0.384615385,0.0,0.0,0.0,0.0,-0.01168065,-0.264425559,0,-0.279960976,0.5,9,ENSG00000091583
1615,NLRP1,0.198198198,0.0,0.522522523,0.099099099,0.0,0.0,0.0,0.63323313,-0.264425559,0,0.691550754,0.725,7,ENSG00000091592
1616,PITPNM3,0.068965517,0.0,0.448275862,0.0,0.0,0.0,0.0,-0.22492953,-0.264425559,0,0.497248408,0.866666667,3,ENSG00000091622
1617,SPAG7,0.0,0.0,0.0,0.088888889,0.0,0.0,0.0,-0.046239072,-0.264425559,0,-0.474263322,0.0,2,ENSG00000091640
1618,ORC6,0.0,0.0,0.121212121,0.0,0.0,0.0,0.0,1.143870965,1.212192959,0,-0.279960976,1.0,18,ENSG00000091651
1619,ZFHX4,0.136842105,0.014035088,0.284210526,0.007017544,0.0,0.0,0.0,0.239019404,-0.264425559,0,5.354807056,0.675,12,ENSG00000091656
1620,SLC17A6,0.068181818,0.0,0.204545455,0.0,0.0,0.0,0.0,0.001922406,-0.264425559,0,0.8858531,0.75,1,ENSG00000091664
1621,CPA1,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,-0.010784462,-0.264425559,0,-0.474263322,1.0,0,ENSG00000091704
1622,ZC3HC1,0.0,0.0,0.414634146,0.0,0.0,0.0,0.0,0.394102711,-0.264425559,0,-0.279960976,1.0,24,ENSG00000091732
1623,ESR1,0.333333333,0.0,0.31372549,0.0,0.0,0.0,0.0,0.022875327,1.212192959,1,-0.08565863,0.484848485,319,ENSG00000091831
1624,RGS17,0.166666667,0.0,0.5,0.0,0.0,0.166666667,0.0,0.021357788,-0.264425559,0,-0.08565863,0.75,8,ENSG00000091844
1625,ANGPT2,0.166666667,0.083333333,0.166666667,0.0,0.0,0.0,0.0,0.827529336,4.165429995,0,-0.08565863,0.5,4,ENSG00000091879
1626,TMEM101,0.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.256113261,-0.264425559,0,-0.668565668,0.0,0,ENSG00000091947
1627,CCDC80,0.142857143,0.0,0.142857143,0.0,0.0,0.0,0.0,-0.281085275,-0.264425559,0,-0.279960976,0.5,5,ENSG00000091986
1628,CMA1,0.0,0.0,0.583333333,0.0,0.0,0.0,0.0,-0.719060275,-0.264425559,0,0.108643716,1.0,21,ENSG00000092009
1629,PSME1,0.103448276,0.0,0.045977011,0.0,0.0,0.0,0.0,0.486788418,-0.264425559,0,-0.474263322,0.307692308,51,ENSG00000092010
1630,PPP2R3C,0.0,0.0,0.127272727,0.0,0.0,0.0,0.0,0.217824421,1.212192959,0,-0.279960976,1.0,12,ENSG00000092020
1631,HAUS4,0.0,0.0,0.225352113,0.0,0.225352113,0.0,0.0,0.158865441,-0.264425559,0,-0.08565863,1.0,26,ENSG00000092036
1632,JPH4,0.116666667,0.0,0.116666667,0.0,0.0,0.0,0.0,0.019139753,-0.264425559,0,-0.279960976,0.5,33,ENSG00000092051
1633,MYH7,0.136363636,0.045454545,0.295454545,0.0,0.0,0.0,0.0,-2.994740028,-0.264425559,0,2.051667175,0.684210526,19,ENSG00000092054
1634,SLC7A8,0.3,0.0,0.25,0.0,0.0,0.0,0.0,1.411568885,-0.264425559,0,-0.279960976,0.454545455,8,ENSG00000092068
1635,SLC22A17,0.0,0.0,0.444444444,0.0,0.0,0.0,0.0,-0.086148238,-0.264425559,0,-0.474263322,1.0,2,ENSG00000092096
1636,RNF31,0.042372881,0.033898305,0.110169492,0.0,0.0,0.0,0.0,0.193563413,-0.264425559,0,-0.08565863,0.722222222,86,ENSG00000092098
1637,SCFD1,0.06122449,0.0,0.204081633,0.12244898,0.0,0.0,0.040816327,0.154363409,-0.264425559,0,-0.08565863,0.769230769,24,ENSG00000092108
1638,G2E3,0.0,0.161290323,0.419354839,0.0,0.064516129,0.0,0.0,0.462377107,-0.264425559,0,0.108643716,1.0,5,ENSG00000092140
1639,HECTD1,0.171875,0.0,0.3984375,0.046875,0.0,0.0,0.0,-0.454670118,-0.264425559,0,1.468760137,0.698630137,60,ENSG00000092148
1640,RPGRIP1,0.0,0.0,0.360824742,0.0,0.092783505,0.0,0.0,0.019769353,-0.264425559,0,1.274457791,1.0,22,ENSG00000092200
1641,SUPT16H,0.032786885,0.016393443,0.131147541,0.0,0.0,0.0,0.0,0.741249443,-0.264425559,0,1.080155446,0.8,68,ENSG00000092201
1642,TOX4,0.076086957,0.0,0.065217391,0.02173913,0.0,0.0,0.0,0.07785341,-0.264425559,0,0.108643716,0.461538462,21,ENSG00000092203
1643,GEMIN2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.620775407,-0.264425559,0,-0.474263322,1.0,0,ENSG00000092208
1644,TGM1,0.0,0.0,0.0,0.032258065,0.096774194,0.064516129,0.0,-1.595811976,-0.264425559,0,-0.279960976,0.0,45,ENSG00000092295
1645,TINF2,0.047619048,0.019047619,0.014285714,0.0,0.0,0.0,0.0,0.295006764,-0.264425559,0,-0.279960976,0.230769231,45,ENSG00000092330
1646,TBL1Y,0.5,0.0,0.333333333,0.166666667,0.0,0.0,0.0,-0.162394687,1.212192959,0,-0.08565863,0.4,13,ENSG00000092377
1647,SEMA6A,0.292682927,0.0,0.207317073,0.0,0.0,0.0,0.0,0.069211368,-0.264425559,0,-0.08565863,0.414634146,12,ENSG00000092421
1648,TRPM7,0.25,0.0,0.5625,0.0625,0.0,0.0,0.0,0.193468286,-0.264425559,0,0.8858531,0.692307692,10,ENSG00000092439
1649,TYRO3,0.076923077,0.051282051,0.230769231,0.0,0.0,0.0,0.0,-0.467872343,-0.264425559,0,-0.08565863,0.75,13,ENSG00000092445
1650,WDR76,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.864771765,-0.264425559,0,-0.279960976,1.0,79,ENSG00000092470
1651,CAPN3,0.163793103,0.0,0.224137931,0.0,0.068965517,0.0,0.0,-0.770415699,-0.264425559,0,0.108643716,0.577777778,18,ENSG00000092529
1652,TBX15,0.545454545,0.0,0.318181818,0.0,0.0,0.0,0.0,-0.601954959,-0.264425559,0,-0.08565863,0.368421053,2,ENSG00000092607
1653,COL9A3,0.0,0.0,0.071428571,0.0,0.023809524,0.0,0.0,-0.068429182,4.165429995,0,0.108643716,1.0,29,ENSG00000092758
1654,EZR,0.375,0.0,0.0,0.0,0.0,0.0,0.0,-0.00488071,-0.264425559,0,-0.668565668,0.0,0,ENSG00000092820
1655,AGO1,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.326310719,-0.264425559,0,0.691550754,0.8,77,ENSG00000092847
1656,TEKT2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.176438203,-0.264425559,0,-0.668565668,0.0,0,ENSG00000092850
1657,CLSPN,0.0,0.0,0.571428571,0.142857143,0.0,0.0,0.0,1.009370921,-0.264425559,0,0.302946062,1.0,22,ENSG00000092853
1658,RFFL,0.0,0.085365854,0.463414634,0.0,0.0,0.0,0.0,-0.223974353,-0.264425559,0,0.497248408,1.0,22,ENSG00000092871
1659,UNC13D,0.09375,0.0,0.0,0.15625,0.0,0.0625,0.0,0.247169456,-0.264425559,0,-0.474263322,0.0,1,ENSG00000092929
1660,MFSD11,0.232142857,0.0,0.142857143,0.0,0.0,0.0,0.0,0.116636155,-0.264425559,0,-0.474263322,0.380952381,4,ENSG00000092931
1661,DPYSL2,0.103448276,0.0,0.310344828,0.0,0.0,0.0,0.0,0.315388104,-0.264425559,0,-0.08565863,0.75,30,ENSG00000092964
1662,TGFB2,0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.092357664,5.642048513,1,0.108643716,1.0,9,ENSG00000092969
1663,GPATCH2,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.501454351,-0.264425559,0,0.108643716,0.5,10,ENSG00000092978
1664,NUP50,0.111111111,0.0,0.049382716,0.049382716,0.0,0.0,0.0,0.506325616,-0.264425559,0,-0.279960976,0.307692308,53,ENSG00000093000
1665,CDC45,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.640193789,1.212192959,0,-0.474263322,0.0,31,ENSG00000093009
1666,COMT,0.0,0.0,0.416666667,0.0,0.0,0.0,0.0,0.296406448,-0.264425559,0,-0.279960976,1.0,26,ENSG00000093010
1667,ECHDC1,0.0,0.0,0.2625,0.0,0.0,0.0,0.0,0.016733999,-0.264425559,0,-0.279960976,1.0,11,ENSG00000093144
1668,LRRFIP2,0.0,0.0,0.192307692,0.0,0.0,0.0,0.0,-0.395808834,-0.264425559,0,-0.474263322,1.0,29,ENSG00000093167
1669,XYLB,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.026091524,-0.264425559,0,-0.08565863,1.0,2,ENSG00000093217
1670,HDAC6,0.027027027,0.0,0.141891892,0.0,0.027027027,0.0,0.0,-0.053070669,-0.264425559,0,0.497248408,0.84,118,ENSG00000094631
1671,OR1I1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.00306797,-0.264425559,0,-0.279960976,1.0,1,ENSG00000094661
1672,GABRP,0.222222222,0.0,0.444444444,0.0,0.0,0.0,0.0,-2.331418013,-0.264425559,0,0.108643716,0.666666667,0,ENSG00000094755
1673,KRT31,0.0,0.166666667,0.333333333,0.0,0.0,0.0,0.0,-0.956139832,1.212192959,0,-0.08565863,1.0,96,ENSG00000094796
1674,CDC6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.540778126,1.212192959,0,-0.279960976,0.5,38,ENSG00000094804
1675,UPRT,0.25,0.0,0.107142857,0.0,0.0,0.0,0.0,-0.489769708,-0.264425559,0,-0.474263322,0.3,4,ENSG00000094841
1676,CDC23,0.0,0.043478261,0.52173913,0.0,0.130434783,0.0,0.0,0.433741924,1.212192959,0,0.108643716,1.0,67,ENSG00000094880
1677,AAAS,0.0,0.056603774,0.169811321,0.0,0.0,0.0,0.0,0.423181689,-0.264425559,0,-0.08565863,1.0,36,ENSG00000094914
1678,FMO2,0.027027027,0.0,0.243243243,0.054054054,0.0,0.0,0.0,-3.136371293,-0.264425559,0,0.302946062,0.9,0,ENSG00000094963
1679,SUCO,0.25,0.0,0.303571429,0.0,0.0,0.0,0.0,0.064607928,-0.264425559,0,0.108643716,0.548387097,5,ENSG00000094975
1680,MSH2,0.0,0.0,0.903846154,0.0,0.019230769,0.0,0.0,0.592769031,-0.264425559,1,0.302946062,1.0,48,ENSG00000095002
1681,MAP3K1,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,-0.304867407,1.212192959,0,-0.08565863,0.5,66,ENSG00000095015
1682,DHPS,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.298408046,-0.264425559,0,-0.474263322,0.0,18,ENSG00000095059
1683,HOOK2,0.0,0.0,0.127272727,0.0,0.163636364,0.0,0.0,-0.180561847,-0.264425559,0,-0.08565863,1.0,41,ENSG00000095066
1684,NXPE1,0.109090909,0.0,0.327272727,0.0,0.0,0.0,0.0,-0.010829175,-0.264425559,0,0.497248408,0.75,1,ENSG00000095110
1685,ARCN1,0.0,0.0,0.588235294,0.0,0.0,0.0,0.0,0.172107222,-0.264425559,0,-0.08565863,1.0,30,ENSG00000095139
1686,EPB41L4B,0.384615385,0.0,0.230769231,0.076923077,0.0,0.0,0.0,0.571961686,-0.264425559,0,-0.08565863,0.375,17,ENSG00000095203
1687,TMEM38B,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.198089432,-0.264425559,0,-0.474263322,1.0,6,ENSG00000095209
1688,PSMD5,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.524576252,-0.264425559,0,-0.474263322,1.0,33,ENSG00000095261
1689,PTGS1,0.153846154,0.153846154,0.461538462,0.0,0.0,0.0,0.0,0.165498134,-0.264425559,0,0.108643716,0.75,3,ENSG00000095303
1690,NUP188,0.054054054,0.0,0.162162162,0.0,0.0,0.0,0.0,0.478257449,-0.264425559,0,0.302946062,0.75,39,ENSG00000095319
1691,CRAT,0.019607843,0.0,0.098039216,0.0,0.058823529,0.0,0.0,-1.259274866,-0.264425559,0,0.108643716,0.833333333,10,ENSG00000095321
1692,SH2D3C,0.056603774,0.0,0.358490566,0.0,0.0,0.0,0.0,0.422096939,-0.264425559,0,0.691550754,0.863636364,39,ENSG00000095370
1693,NANS,0.0,0.0,0.105263158,0.0,0.0,0.0,0.0,0.148394225,-0.264425559,0,-0.279960976,1.0,20,ENSG00000095380
1694,TBC1D2,0.37037037,0.0,0.481481481,0.0,0.0,0.0,0.0,0.440630664,-0.264425559,0,-0.08565863,0.565217391,8,ENSG00000095383
1695,PDE6C,0.333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.036062745,-0.264425559,0,-0.08565863,0.6,0,ENSG00000095464
1696,CWF19L1,0.0,0.074074074,0.148148148,0.0,0.0,0.0,0.0,0.378958887,-0.264425559,0,-0.08565863,1.0,11,ENSG00000095485
1697,SEMA4G,0.022058824,0.0,0.205882353,0.0,0.0,0.0,0.0,-0.008202779,-0.264425559,0,0.302946062,0.903225806,15,ENSG00000095539
1698,BTAF1,0.068965517,0.0,0.482758621,0.0,0.0,0.0,0.0,0.253228599,-0.264425559,0,0.497248408,0.875,27,ENSG00000095564
1699,BLNK,0.16,0.08,0.08,0.0,0.0,0.0,0.24,-1.07668394,-0.264425559,0,-0.279960976,0.333333333,29,ENSG00000095585
1700,TLL2,0.176470588,0.117647059,0.235294118,0.0,0.0,0.0,0.0,0.096461642,-0.264425559,0,0.497248408,0.571428571,4,ENSG00000095587
1701,CYP26A1,0.142857143,0.0,0.285714286,0.0,0.0,0.0,0.0,0.32507385,-0.264425559,0,0.108643716,0.666666667,1,ENSG00000095596
1702,TDRD1,0.333333333,0.083333333,0.527777778,0.0,0.0,0.0,0.0,0.007625137,-0.264425559,0,0.8858531,0.612903226,1,ENSG00000095627
1703,SORBS1,0.166666667,0.0,0.491666667,0.0,0.0,0.0,0.0,-1.349464905,2.688811477,0,0.497248408,0.746835443,27,ENSG00000095637
1704,CRTAC1,0.6,0.0,0.4,0.0,0.0,0.0,0.0,-1.169465906,-0.264425559,0,-0.279960976,0.4,7,ENSG00000095713
1705,BAMBI,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.299522742,2.688811477,0,-0.279960976,1.0,4,ENSG00000095739
1706,MYO3A,0.113636364,0.068181818,0.295454545,0.022727273,0.0,0.0,0.0,0.160810547,-0.264425559,0,1.663062483,0.722222222,3,ENSG00000095777
1707,WAC,0.064516129,0.064516129,0.258064516,0.0,0.0,0.0,0.0,0.114617474,-0.264425559,0,-0.08565863,0.8,19,ENSG00000095787
1708,CREM,0.0,0.0,0.102040816,0.0,0.0,0.0,0.0,0.2004105,-0.264425559,0,-0.08565863,1.0,15,ENSG00000095794
1709,NUBP2,0.084507042,0.0,0.084507042,0.084507042,0.0,0.0,0.0,0.426133109,-0.264425559,0,-0.279960976,0.5,25,ENSG00000095906
1710,TPSD1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.07497445,-0.264425559,0,-0.474263322,1.0,0,ENSG00000095917
1711,HIVEP1,0.027027027,0.054054054,0.310810811,0.0,0.0,0.0,0.081081081,0.171973294,-0.264425559,0,1.080155446,0.92,23,ENSG00000095951
1712,TREM2,0.444444444,0.0,0.111111111,0.0,0.0,0.0,0.0,1.807498104,-0.264425559,0,-0.474263322,0.2,16,ENSG00000095970
1713,KCNK16,0.0,0.0,0.378378378,0.0,0.0,0.0,0.0,0.002287849,-0.264425559,0,0.302946062,1.0,7,ENSG00000095981
1714,CRISP3,0.32,0.0,0.52,0.0,0.0,0.0,0.0,-4.958606165,-0.264425559,0,0.108643716,0.619047619,3,ENSG00000096006
1715,FKBP5,0.25,0.0,0.583333333,0.0,0.0,0.0,0.0,0.054068634,1.212192959,0,-0.279960976,0.7,70,ENSG00000096060
1716,BRPF3,0.0,0.0,0.542857143,0.0,0.0,0.0,0.0,0.066026722,-0.264425559,0,0.691550754,1.0,64,ENSG00000096070
1717,MRPS18A,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.042999568,-0.264425559,0,-0.279960976,1.0,10,ENSG00000096080
1718,PGC,0.0,0.0,0.130434783,0.0,0.0,0.0,0.0,0.00195388,-0.264425559,0,-0.474263322,1.0,1,ENSG00000096088
1719,TMEM14A,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.604920508,-0.264425559,0,-0.474263322,1.0,10,ENSG00000096092
1720,EFHC1,0.166666667,0.166666667,0.416666667,0.0,0.0,0.0,0.0,0.071647584,-0.264425559,0,-0.08565863,0.714285714,15,ENSG00000096093
1721,NCR2,0.2,0.0,0.466666667,0.0,0.0,0.0,0.0,0.017431255,-0.264425559,0,-0.08565863,0.7,3,ENSG00000096264
1722,HSP90AB1,0.043478261,0.086956522,0.217391304,0.0,0.0,0.0,0.0,0.593342944,2.688811477,1,0.497248408,0.833333333,202,ENSG00000096384
1723,MLN,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.013475102,-0.264425559,0,-0.474263322,0.5,47,ENSG00000096395
1724,CDC5L,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.225060919,-0.264425559,0,0.302946062,1.0,222,ENSG00000096401
1725,ITPR3,0.235294118,0.0,0.205882353,0.029411765,0.029411765,0.0,0.0,1.159416377,4.165429995,0,1.080155446,0.466666667,56,ENSG00000096433
1726,ZNF184,0.0,0.0,0.818181818,0.0,0.0,0.0,0.0,0.347198511,-0.264425559,0,0.8858531,1.0,7,ENSG00000096654
1727,DSP,0.106060606,0.136363636,0.515151515,0.03030303,0.015151515,0.0,0.0,0.173543424,-0.264425559,0,3.411783597,0.829268293,74,ENSG00000096696
1728,SIRT1,0.0,0.0,0.555555556,0.0,0.0,0.0,0.0,-0.066585648,-0.264425559,0,-0.279960976,1.0,100,ENSG00000096717
1729,HNRNPH3,0.0,0.0,0.117647059,0.0,0.0,0.0,0.0,0.539151974,-0.264425559,0,-0.474263322,1.0,47,ENSG00000096746
1730,IFT74,0.375,0.0,0.0,0.0,0.0,0.0,0.0,-0.031747537,-0.264425559,0,-0.668565668,0.0,0,ENSG00000096872
1731,JAK2,0.0,0.0,0.571428571,0.0,0.0,0.0,0.0,-0.129759037,2.688811477,1,0.108643716,1.0,59,ENSG00000096968
1732,IL12RB1,0.473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.533832457,2.688811477,1,-0.668565668,0.0,0,ENSG00000096996
1733,ABL1,0.0,0.153846154,0.769230769,0.0,0.0,0.0,0.0,0.3295644,1.212192959,1,0.302946062,1.0,146,ENSG00000097007
1734,SH3GLB1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.284895899,-0.264425559,0,-0.474263322,1.0,37,ENSG00000097033
1735,CDC7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.782525132,1.212192959,0,-0.474263322,1.0,33,ENSG00000097046
1736,SYDE2,0.142857143,0.0,0.285714286,0.142857143,0.0,0.0,0.0,-0.182568808,-0.264425559,0,-0.08565863,0.666666667,43,ENSG00000097096
1737,PCSK5,0.344827586,0.0,0.586206897,0.0,0.0,0.0,0.0,-0.110757674,-0.264425559,0,0.497248408,0.62962963,18,ENSG00000099139
1738,SCD,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.920324789,1.212192959,0,-0.474263322,1.0,14,ENSG00000099194
1739,ABLIM1,0.0,0.0,0.75,0.0,0.0,0.0,0.0,-1.15739478,-0.264425559,0,-0.08565863,1.0,48,ENSG00000099204
1740,ERMP1,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,-0.604212624,-0.264425559,0,-0.08565863,1.0,33,ENSG00000099219
1741,RAB18,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.128386562,-0.264425559,0,-0.474263322,1.0,19,ENSG00000099246
1742,NRP1,0.019607843,0.0,0.509803922,0.0,0.0,0.0,0.0,0.456678538,-0.264425559,0,-0.08565863,0.962962963,40,ENSG00000099250
1743,PRTFDC1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.720166285,-0.264425559,0,-0.474263322,1.0,4,ENSG00000099256
1744,TSPAN15,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.846559467,-0.264425559,0,-0.668565668,0.0,0,ENSG00000099282
1745,MAST3,0.103448276,0.0,0.172413793,0.0,0.0,0.0,0.0,0.216699538,-0.264425559,0,0.302946062,0.625,47,ENSG00000099308
1746,MZF1,0.051282051,0.0,0.153846154,0.051282051,0.0,0.0,0.0,0.061648902,-0.264425559,0,-0.08565863,0.75,10,ENSG00000099326
1747,OCEL1,0.065217391,0.0,0.130434783,0.0,0.0,0.0,0.0,0.091619914,-0.264425559,0,-0.279960976,0.666666667,2,ENSG00000099330
1748,MYO9B,0.102564103,0.0,0.324786325,0.0,0.008547009,0.0,0.0,0.807501988,-0.264425559,0,1.080155446,0.76,47,ENSG00000099331
1749,KCNK6,0.0,0.0,0.133333333,0.0,0.0,0.0,0.0,-0.233940912,-0.264425559,0,-0.279960976,1.0,0,ENSG00000099337
1750,CATSPERG,0.047619048,0.035714286,0.095238095,0.0,0.0,0.0,0.0,-0.031842973,-0.264425559,0,-0.08565863,0.666666667,5,ENSG00000099338
1751,FBXL19,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.605947413,-0.264425559,0,-0.279960976,1.0,27,ENSG00000099364
1752,STX1B,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.095729122,-0.264425559,0,-0.279960976,0.0,8,ENSG00000099365
1753,HSD3B7,0.03030303,0.0,0.151515152,0.0,0.03030303,0.0,0.0,0.482768223,-0.264425559,0,-0.08565863,0.833333333,12,ENSG00000099377
